iteration,reward,loss,state,actions,predictions,q_values,current_q_values,expected_q_values
0,0.021,0,"{'deck': '3333444455556666777788889999TTTTJJJJQQQQKKKKAAAA2222BR', 'seen_cards': '6TR', 'landlord': 0, 'trace': [(0, '77'), (1, '99'), (2, 'KK'), (0, '22'), (1, 'pass'), (2, 'pass'), (0, 'T'), (1, 'J'), (2, 'Q'), (0, '2'), (1, 'pass'), (2, 'pass'), (0, '9'), (1, 'J'), (2, 'A'), (0, 'pass'), (1, '2'), (2, 'pass'), (0, 'pass'), (1, '3'), (2, '4'), (0, 'T'), (1, 'Q'), (2, 'A'), (0, 'B'), (1, 'pass'), (2, 'pass'), (0, 'T'), (1, 'Q'), (2, 'pass'), (0, 'pass'), (1, '4'), (2, '5'), (0, '8'), (1, '9'), (2, 'T'), (0, 'pass'), (1, 'K'), (2, 'pass'), (0, 'pass'), (1, '5'), (2, '6'), (0, 'R'), (1, 'pass'), (2, 'pass'), (0, '6'), (1, '8'), (2, 'J'), (0, 'A'), (1, 'pass'), (2, 'pass'), (0, '5'), (1, '6'), (2, '7'), (0, 'pass'), (1, 'K'), (2, 'pass'), (0, 'pass'), (1, '6'), (2, '7')], 'played_cards': ['3', '4', '4', '5', '5', '5', '6', '6', '6', '6', '7', '7', '7', '7', '8', '8', '9', '9', '9', '9', 'T', 'T', 'T', 'T', 'J', 'J', 'J', 'Q', 'Q', 'Q', 'K', 'K', 'K', 'K', 'A', 'A', 'A', '2', '2', '2', '2', 'B', 'R'], 'self': 0, 'initial_hand': '335567789TTTJQA222BR', 'current_hand': '335JQ', 'others_hand': '34488A', 'actions': ['pass', 'J', 'Q']}","[19, 27, 7, 12, 6, 308, 308, 7, 13, 7, 308, 5, 308, 308, 14, 3, 11, 2, 308, 308, 308]","[282, 282, 161, 161, 184, 282, 282, 282, 262, 161, 262, 161, 299, 299, 299, 299, 299, 299, 299, 299, 299]","[-0.04513144 -0.10524815  0.03294159  0.0284028  -0.05631538 -0.01919457
  0.04495972  0.05370997 -0.04706804 -0.11643043 -0.02680844 -0.02832603
  0.0377734  -0.00767816  0.03050609 -0.00920436 -0.0158783  -0.01681296
 -0.04070822  0.05873638 -0.0624788  -0.00784649 -0.02618546 -0.04976296
  0.11831231  0.04525748  0.0449861   0.02526639 -0.01089298  0.08690114
 -0.06109089 -0.0512411  -0.12415635 -0.00406151 -0.05667027  0.06656326
  0.05109489  0.01695196  0.11993596 -0.0319357  -0.00598245 -0.0108524
  0.04536005  0.02897497 -0.00065461 -0.10644655 -0.06245925  0.02908862
 -0.02852036 -0.12447847 -0.0079704   0.02396398  0.05152494  0.04745448
  0.05607614  0.04137171 -0.02451793  0.09929293  0.07902569  0.06362922
  0.03613614 -0.03058253 -0.08561066  0.06378806 -0.104375    0.00135241
 -0.06929141  0.03763416 -0.00188482 -0.05708411  0.0130797   0.07510729
  0.08429642  0.05136094 -0.02292163  0.04296429 -0.02694402  0.07804652
  0.09256029 -0.0254727   0.02582045  0.03664851  0.02984812 -0.0559198
  0.03722564 -0.07350624  0.04949362  0.04152507 -0.09545295 -0.10641173
 -0.04343998  0.06603242  0.01681716  0.06278491  0.03599361 -0.0786645
  0.00545056  0.03169893  0.05544134 -0.09488072 -0.07344222 -0.00925087
  0.09183751  0.03832928  0.09713241 -0.03384324  0.04548177 -0.00352425
 -0.05620064  0.03876317  0.01888567  0.00487963  0.02938333  0.08408658
 -0.1060112   0.01465893 -0.01185068 -0.02187874 -0.02000648 -0.02227071
  0.04265757  0.07558362 -0.03731449  0.00316749 -0.16675386 -0.11112165
 -0.03831429 -0.01724188 -0.08087291 -0.09148227  0.01496525 -0.00285146
  0.00377985  0.03843455  0.03526044  0.0304552   0.08342506 -0.05462852
  0.00168937  0.04970152 -0.00918348  0.00215811  0.08823976  0.05586004
 -0.02678756  0.06807382 -0.01062168  0.00288639 -0.01298468  0.03505135
  0.02943405 -0.05916228 -0.02727337 -0.03729726 -0.03590081 -0.06380862
  0.02441612 -0.03922012  0.07126337  0.00951886 -0.07718039  0.08999962
  0.04626431  0.03859664  0.03850545 -0.17815164 -0.00065005  0.06319404
 -0.02338559 -0.06207119 -0.12533225  0.02467293 -0.03224552 -0.07959494
  0.00285252  0.04009012 -0.04584282  0.00527697  0.03786539 -0.06815743
  0.01347893  0.09402107  0.07257025 -0.0592702   0.06641629  0.00701258
  0.04157228  0.05375561 -0.02207433  0.00878263 -0.02689963 -0.06545708
  0.09254049 -0.10140944 -0.00101034  0.00587312  0.07150693 -0.0446223
  0.06825168 -0.10820715 -0.01570934 -0.05387012  0.05691769  0.05946709
 -0.07525197  0.03722386 -0.05312376 -0.03487389  0.00674842 -0.11011438
 -0.05039161  0.04169671 -0.06921946  0.04197754 -0.03742155  0.01654322
  0.01614504 -0.05990117  0.05435344 -0.0553658  -0.03314557  0.05119669
  0.04735034  0.00643381  0.05866583  0.04878537  0.02770468  0.00319538
 -0.09694928  0.03238549 -0.06030058 -0.0330539  -0.02470258  0.00739422
 -0.02233136 -0.01214758  0.05115846 -0.08953474  0.01231542  0.05294117
 -0.03497126  0.01189449  0.04411054  0.01990309 -0.03546134 -0.01492465
 -0.0842286  -0.02168161 -0.05661769 -0.00277832 -0.08508904  0.02191735
 -0.1325761   0.02835134 -0.01512473  0.01711287  0.00484796  0.05288054
 -0.00078775 -0.0146989   0.0736675  -0.07893303  0.10063989 -0.104591
  0.0660142   0.01282116  0.03608903  0.00119505  0.01625762 -0.07184427
 -0.01008764  0.00693212  0.0131445   0.02294425  0.01354581  0.02465397
  0.00931095 -0.04106689 -0.07002819 -0.05097435 -0.08905999 -0.03403933
  0.05146299 -0.12145384 -0.03431434 -0.04424608 -0.00871411 -0.00410688
 -0.02612517 -0.02226829  0.03543067  0.08927132  0.04936776  0.07358058
  0.07084793 -0.0194536  -0.00252799  0.00735086 -0.02665906  0.14155586
 -0.06562069  0.10570651  0.04197575  0.01151824  0.0472124   0.04373557
  0.06493883 -0.01556483 -0.00364627]",0,0
400,0.094,0.041060157120227814,"{'deck': '3333444455556666777788889999TTTTJJJJQQQQKKKKAAAA2222BR', 'seen_cards': '9JA', 'landlord': 0, 'trace': [(0, '56789TJQK'), (1, 'pass'), (2, 'pass'), (0, '22'), (1, 'pass'), (2, 'pass'), (0, '8'), (1, '9'), (2, 'T'), (0, 'pass'), (1, 'J'), (2, 'Q'), (0, 'pass'), (1, 'K'), (2, '2'), (0, 'pass'), (1, 'B'), (2, 'R'), (0, 'pass'), (1, 'pass'), (2, '3'), (0, '9'), (1, 'T'), (2, 'J'), (0, 'K'), (1, 'A'), (2, 'pass'), (0, 'pass'), (1, '34567'), (2, 'pass'), (0, 'pass'), (1, '5'), (2, '6'), (0, 'A'), (1, '2'), (2, 'pass'), (0, 'pass'), (1, 'T'), (2, 'J'), (0, 'A'), (1, 'pass'), (2, 'pass'), (0, '33'), (1, 'QQ'), (2, 'pass')], 'played_cards': ['3', '3', '3', '3', '4', '5', '5', '5', '6', '6', '6', '7', '7', '8', '8', '9', '9', '9', 'T', 'T', 'T', 'T', 'J', 'J', 'J', 'J', 'Q', 'Q', 'Q', 'Q', 'K', 'K', 'K', 'A', 'A', 'A', '2', '2', '2', '2', 'B', 'R'], 'self': 0, 'initial_hand': '33556778899TJQKKAA22', 'current_hand': '57', 'others_hand': '44467889KA', 'actions': ['pass']}","[95, 27, 5, 308, 308, 308, 308, 6, 10, 308, 308, 11, 308, 11, 15, 308]","[97, 39, 97, 76, 76, 75, 75, 75, 75, 75, 76, 75, 75, 68, 11, 20]","[ 8.34329367e-01  8.12679529e-01  7.42886364e-01  8.86825085e-01
  1.04174161e+00  9.96245384e-01  9.23843026e-01  9.24262166e-01
  9.95949030e-01  9.60370600e-01  9.43539917e-01  1.03148878e+00
  9.72443938e-01  1.04237127e+00  9.57706630e-01  9.94624972e-01
  1.03764820e+00  9.71262753e-01  9.63916779e-01  9.62875962e-01
  1.07123673e+00  1.00250709e+00  9.77344394e-01  1.00591886e+00
  9.97432828e-01  9.57136035e-01  9.65991020e-01  8.91885161e-01
  9.97390032e-01  7.87622571e-01  5.65293372e-01  9.07294035e-01
  7.21600831e-01  4.44503307e-01 -1.23030841e-02  8.35115433e-01
  6.73444629e-01  7.75065541e-01  8.71830821e-01  1.01235688e+00
  8.25100780e-01  9.61086273e-01  8.30466270e-01  8.93341899e-01
  9.12091613e-01  9.96375918e-01  8.16896498e-01  8.99874389e-01
  1.04025054e+00  8.88285637e-01  8.74808609e-01  7.38349915e-01
  9.06555295e-01  6.62687182e-01  8.26741040e-01  9.68353868e-01
  8.32751989e-01  9.79183197e-01  9.59845543e-01  6.77801728e-01
  9.59103465e-01  6.35239661e-01  8.85869503e-01  8.59228671e-01
  7.74945140e-01  9.33460474e-01  8.08646560e-01  8.40866804e-01
  9.51996148e-01  7.24522769e-01  8.92147660e-01  9.98337328e-01
  7.72476852e-01  8.16365421e-01  7.73572922e-01  9.40030217e-01
  9.19222295e-01  8.34224224e-01  8.64659905e-01  9.45066690e-01
  1.19218767e-01 -5.30625843e-02  7.38086283e-01  5.82120359e-01
  7.68402755e-01  7.63353348e-01  9.06350315e-01  7.40658641e-01
  7.21702635e-01  7.97539532e-01  5.93437135e-01  7.44480193e-01
  4.63942409e-01  9.20487165e-01 -3.14440355e-02  8.73773575e-01
  8.56607556e-01  8.49597812e-01  7.78102398e-01 -3.81892771e-01
 -1.37068257e-01  1.35095641e-02  8.50149751e-01  9.48596299e-01
  6.76263154e-01  1.22130841e-01  8.98092985e-01  8.07084799e-01
  7.65900254e-01  6.22465253e-01  8.14402163e-01  8.84178162e-01
  7.58630157e-01  2.22282931e-01 -2.85581023e-01  1.26197636e-01
  6.64462805e-01  3.64740565e-02  8.16862464e-01  2.03627795e-01
  9.24981236e-02  4.65971410e-01  1.89067423e-01  1.24583907e-01
 -3.23647559e-01 -1.47182837e-01 -4.11992967e-02  2.45604813e-01
  4.59702849e-01 -1.34851009e-01  3.08469534e-01 -1.60954297e-01
  1.93632931e-01  2.82906413e-01  1.39945611e-01  2.37375736e-01
  2.73617029e-01  1.69656232e-01 -6.52506202e-02  4.63527963e-02
  9.86902490e-02  6.48058504e-02  2.84846872e-01  2.74857640e-01
 -1.24544621e-01  2.66163230e-01 -2.85182782e-02  3.64304893e-03
  2.75054574e-01 -3.08126397e-02 -2.55824625e-01 -1.78619877e-01
  1.75989661e-02 -1.07697219e-01 -1.49568826e-01  8.62603411e-02
  6.53422177e-01 -7.32250065e-02  2.78186351e-01  4.42027330e-01
 -7.31810629e-02  2.24451855e-01 -2.68034674e-02 -1.44529864e-01
  1.94967568e-01 -2.06293225e-01 -1.87775105e-01  1.88199148e-01
 -1.66645676e-01  1.47157207e-01 -2.35821694e-01 -5.24643771e-02
 -9.58033875e-02 -2.87624270e-01 -1.16249375e-01  1.37369052e-01
  2.83788927e-02 -1.79384761e-02  2.13177130e-02 -4.27419692e-01
  3.97333167e-02  5.69706738e-01  8.96752179e-02 -3.39902014e-01
  3.44742462e-03 -1.00537822e-01  1.20253138e-01  3.22484463e-01
  1.30457342e-01 -1.00378096e-01  2.07147643e-01 -1.02965713e-01
  1.49766847e-01 -4.66971770e-02 -1.22677624e-01  1.00839056e-01
  1.24011323e-01  4.59658392e-02 -3.02982181e-02 -2.84370303e-01
 -7.09443241e-02 -1.32183418e-01 -1.18363462e-02  1.51950233e-02
  6.87207580e-02 -2.61510611e-01  6.62419975e-01  8.58320773e-01
 -1.18409470e-02 -4.45280433e-01  2.19454840e-02 -1.37936711e-01
 -9.36439708e-02  1.40130863e-01 -3.29381436e-01  2.59174146e-02
 -1.12667590e-01 -1.04324222e-01 -1.13043889e-01  1.53936744e-02
 -2.08558530e-01  1.67707667e-01  1.12685487e-01 -4.47032936e-02
  4.05629426e-02  2.49104016e-02 -7.41526335e-02 -1.12044752e-01
  2.73040205e-01  1.17640972e-01 -1.93538517e-01 -7.11874142e-02
 -2.93564022e-01  4.49018553e-03 -2.08851546e-01 -5.01034744e-02
  1.13197774e-01 -2.77088314e-01  2.72552431e-01  1.99464597e-02
  5.51587343e-01  7.07410574e-01  8.61922950e-02  7.22984970e-01
 -6.97961822e-03  3.93461436e-04 -1.06452465e-01 -1.25614688e-01
  5.19680440e-01 -1.41247630e-01 -3.49571966e-02 -1.79974228e-01
 -1.11263804e-02  2.04587430e-02 -2.19896674e-01  7.20688403e-02
  4.29178439e-02  2.89452225e-01 -9.51562524e-02 -5.93266040e-02
  2.15209246e-01 -1.14524640e-01  2.12209418e-01 -1.34868205e-01
  1.41670018e-01 -6.17337786e-02 -9.03046876e-02  7.22423792e-02
  3.16374525e-02 -1.69256389e-01  7.73027465e-02 -2.01488212e-01
 -4.05091755e-02  7.62627572e-02  9.49156433e-02  2.02669516e-01
 -8.40830728e-02  7.60554075e-01 -4.34080288e-02  7.37555146e-01
 -6.22695461e-02  6.11976504e-01  1.99488208e-01 -2.81209201e-01
 -1.74136832e-01 -1.73156664e-01 -2.59483129e-01  2.35773996e-01
  2.04036623e-01  7.51704693e-01 -1.97534531e-01  5.14409840e-01
  1.28110424e-01  3.82988989e-01  1.21759355e-01  6.86354339e-01
  7.41700411e-01  7.03805208e-01  8.47671151e-01  9.14582491e-01
  6.19709611e-01  8.53007197e-01  5.30774415e-01 -9.13155526e-02
  8.57731879e-01  9.86469150e-01  7.48999655e-01  9.45333719e-01
  1.06964493e+00]","tensor([0.6788, 1.0397, 0.8194, 1.0136, 0.8099, 0.8262, 0.9959, 0.9162, 1.0015,
        0.6919, 1.0344, 0.7586, 0.9829, 1.0326, 0.5953, 1.0428, 0.9641, 0.7804,
        0.8623, 0.6157, 0.5903, 0.2481, 0.9587, 0.4916, 0.8664, 0.8732, 0.7801,
        0.5682, 0.6845, 0.6292, 0.7456, 0.2808], grad_fn=<SqueezeBackward1>)","tensor([0.5960, 1.0812, 0.7120, 0.0000, 0.8545, 0.8421, 1.0339, 1.0948, 1.0947,
        0.6678, 1.0119, 0.7642, 1.0570, 1.0396, 0.6512, 1.1259, 0.9997, 0.6648,
        0.9041, 0.6590, 0.5732, 0.5491, 1.0561, 0.4925, 0.8787, 0.8190, 0.7816,
        0.5398, 0.6958, 0.5836, 0.7897, 0.0000])"
800,0.025,0.02111346833407879,"{'deck': '3333444455556666777788889999TTTTJJJJQQQQKKKKAAAA2222BR', 'seen_cards': '46K', 'landlord': 0, 'trace': [(0, '2222'), (1, 'pass'), (2, 'pass'), (0, '8'), (1, '9'), (2, 'T'), (0, 'Q'), (1, 'A'), (2, 'B'), (0, 'pass'), (1, 'pass'), (2, '3456789'), (0, 'pass'), (1, 'pass'), (2, '5'), (0, 'pass'), (1, '6'), (2, 'J'), (0, 'pass'), (1, 'Q'), (2, 'K'), (0, 'pass'), (1, 'A'), (2, 'R'), (0, 'pass'), (1, 'pass'), (2, 'QQ')], 'played_cards': ['3', '4', '5', '5', '6', '6', '7', '8', '8', '9', '9', 'T', 'J', 'Q', 'Q', 'Q', 'Q', 'K', 'A', 'A', '2', '2', '2', '2', 'B', 'R'], 'self': 0, 'initial_hand': '33446677899JQKKK2222', 'current_hand': '3344667799JKKK', 'others_hand': '3455788TTTJJAA', 'actions': ['pass', 'KK']}","[306, 5, 9, 308, 308, 308, 308, 308, 308, 25]","[80, 80, 80, 80, 107, 107, 107, 107, 107, 107]","[ 1.62862206e+00  1.74309874e+00  1.51751995e+00  1.60337186e+00
  1.56029940e+00  1.58250117e+00  1.69088900e+00  1.35209012e+00
  1.45122075e+00  1.69454372e+00  1.63940859e+00  1.55089974e+00
  1.65849781e+00  1.73110771e+00  1.59789181e+00  1.63362682e+00
  1.68394744e+00  1.53349113e+00  1.51587296e+00  1.72819054e+00
  1.65664482e+00  1.67721117e+00  1.68565452e+00  1.63937855e+00
  1.66628349e+00  1.65306807e+00  1.61264455e+00  1.75482821e+00
  1.65297902e+00  1.55637574e+00  1.46232605e+00  1.61864746e+00
  1.63633966e+00  1.64148760e+00  8.76627147e-01  1.61816299e+00
  1.34803736e+00  1.58138180e+00  1.64603090e+00  1.55079663e+00
  1.57889152e+00  1.50371504e+00  1.50015461e+00  1.54422140e+00
  1.40095091e+00  1.60680437e+00  1.58903205e+00  1.67966425e+00
  1.68297398e+00  1.59204292e+00  1.62811506e+00  1.59467530e+00
  1.55791473e+00  1.55335367e+00  1.60926616e+00  1.59712970e+00
  1.42850685e+00  1.66109097e+00  1.54741251e+00  1.51346767e+00
  1.74495327e+00  1.41424811e+00  1.47151816e+00  1.54569209e+00
  1.60168099e+00  1.66794193e+00  1.53623283e+00  1.53749120e+00
  1.61020327e+00  1.45204496e+00  1.55634296e+00  1.55506277e+00
  1.61068702e+00  1.57364058e+00  1.54047287e+00  1.46503115e+00
  1.47125447e+00  1.62053764e+00  1.68349349e+00  1.65134001e+00
  1.70769346e+00  1.37596273e+00  1.42469525e+00  1.47580183e+00
  1.54564762e+00  1.48070908e+00  1.58732033e+00  1.39775014e+00
  1.37767684e+00  1.54327798e+00  1.55396020e+00  1.63512683e+00
  1.39710259e+00  1.50160992e+00 -6.76449090e-02  1.48069561e+00
  1.39070451e+00  1.40251076e+00  1.46414769e+00 -5.92748463e-01
 -4.10838485e-01  1.35039842e+00  1.63671529e+00  1.54052222e+00
  1.36178887e+00  1.30130458e+00  1.64926004e+00  1.84270930e+00
  1.61171901e+00  1.34924626e+00  1.29361761e+00  1.61654043e+00
  1.47526908e+00  1.66632950e-01 -2.94880897e-01  1.38031244e-01
  1.47969043e+00  9.04063284e-02  1.53212917e+00  2.29492724e-01
  1.07972190e-01  1.44612598e+00  3.03182572e-01  6.37045056e-02
 -5.41353881e-01 -1.86169297e-01  1.69457495e-02  3.04498971e-01
  1.33168161e+00 -2.41047531e-01  5.33208013e-01 -2.48326957e-01
  3.61024320e-01  2.67024785e-01  1.88937292e-01  3.04304600e-01
  3.04456651e-01  1.54058471e-01 -2.20210180e-01  1.56385154e-01
  1.21722683e-01 -9.03258845e-03  5.10562062e-01  2.68451720e-01
 -2.32588857e-01  2.61090815e-01  2.17655040e-02  4.91473526e-02
  5.09607852e-01  4.94550504e-02 -3.72862577e-01 -3.53524804e-01
 -2.44597271e-02 -1.14983022e-01 -2.35521838e-01  1.19716585e+00
  1.23644161e+00 -6.01084456e-02  3.49619776e-01  1.34981799e+00
 -2.36738883e-02  2.37310395e-01  1.19173259e-01 -1.14236727e-01
  3.15835118e-01  1.14813256e+00 -2.67855436e-01  2.10867152e-01
 -1.81358054e-01  1.29926300e+00 -3.42929870e-01 -9.47017223e-02
 -3.02581400e-01 -3.96371454e-01 -4.21787500e-02  3.32238257e-01
  1.88936107e-02 -6.60070479e-02  7.22224712e-02 -4.70522583e-01
 -2.30439939e-02  7.57055402e-01  3.15740615e-01 -3.53446335e-01
  5.22063412e-02 -1.69130623e-01  1.57621711e-01  4.26658481e-01
  1.71074659e-01 -2.32668847e-01  3.13532174e-01 -1.84187442e-01
  8.52375180e-02 -1.08148798e-01 -1.15342632e-01  1.56595856e-01
  2.29731292e-01  1.24792412e-01  2.79171541e-02 -3.51286501e-01
 -2.03860670e-01 -1.71773031e-01  1.11399963e-03 -2.12944672e-01
  9.94749814e-02 -2.61059999e-01  1.24019516e+00  1.44546926e+00
  3.81899551e-02 -6.29075706e-01  3.85546312e-02 -3.09239954e-01
 -5.57264760e-02  2.31899291e-01 -2.92442262e-01  8.98608565e-02
 -1.85735762e-01 -1.41190030e-02 -2.32065424e-01  1.84953474e-02
 -1.90436944e-01  1.30048245e-01  2.48861060e-01 -1.47942543e-01
 -2.98725031e-02  3.31465900e-03 -5.18464670e-03 -1.05313569e-01
  2.11545557e-01  4.62913290e-02 -2.79348761e-01 -5.49801663e-02
 -4.27201748e-01  9.60985273e-02 -3.41805249e-01  3.23322155e-02
  1.39688060e-01 -3.62105250e-01  4.09159005e-01  1.24340308e+00
  1.33187997e+00  1.34892178e+00  1.11451483e+00  1.55713725e+00
 -2.54782327e-02 -3.72964628e-02  1.18287933e+00 -1.33473709e-01
  1.24583280e+00 -1.89897776e-01  2.64221840e-02 -2.74020672e-01
  6.31411225e-02  2.40050673e-01 -3.94938856e-01  2.71159112e-01
 -8.43641907e-03  3.29371363e-01 -1.99496910e-01 -8.06388631e-02
  3.02082568e-01 -1.23787604e-01  1.89296842e-01 -2.11153954e-01
  1.58622459e-01 -8.19871873e-02 -1.01951450e-01  8.77024606e-03
 -5.74789122e-02 -1.37815028e-01  1.80927008e-01 -2.73418665e-01
 -1.70287266e-01  7.39319474e-02  5.98636828e-02  2.58047968e-01
 -7.23591596e-02  1.35566616e+00 -3.78170088e-02  1.48793936e+00
 -4.95994091e-02  1.26995480e+00  2.85091311e-01 -3.47218066e-01
  1.48125350e+00 -1.98987514e-01 -5.03940880e-01  1.97585180e-01
  2.11300164e-01  1.59070754e+00 -3.18252891e-01  1.31112432e+00
  1.07064456e-01  5.39483368e-01  1.39172554e+00  1.50051367e+00
  1.23642576e+00  1.50570917e+00  1.35595083e+00  1.63934529e+00
  1.48939931e+00  1.43401003e+00  1.43117905e+00  1.56910825e+00
  1.60283232e+00  1.76970744e+00  1.48888147e+00  1.81396723e+00
  1.52851975e+00]","tensor([1.5474, 1.4625, 1.5338, 1.5345, 1.7446, 1.4409, 1.2323, 1.6007, 1.4660,
        1.3681, 1.9323, 1.7092, 2.0078, 1.6813, 1.6749, 1.1632, 1.5844, 1.6429,
        1.8107, 2.0291, 1.3658, 1.7118, 1.6124, 1.6055, 1.8095, 1.7183, 1.6349,
        1.3664, 1.4523, 1.2194, 1.4441, 1.3996], grad_fn=<SqueezeBackward1>)","tensor([1.6403, 1.7185, 1.7697, 1.8893, 1.8225, 1.5724, 1.1685, 1.6274, 1.5827,
        1.7223, 1.8505, 1.5585, 2.1561, 1.7607, 1.7037, 1.1103, 1.6298, 1.5109,
        1.7848, 2.0576, 1.2474, 1.7686, 1.8118, 1.5794, 1.9405, 1.7141, 1.7526,
        1.2326, 1.5320, 1.2450, 1.2419, 1.5257])"
