iteration,reward,loss,state,actions,predictions,q_values,current_q_values,expected_q_values
0,0.096,0,"{'deck': '3333444455556666777788889999TTTTJJJJQQQQKKKKAAAA2222BR', 'seen_cards': '6TR', 'landlord': 0, 'trace': [(0, '89TJQ'), (1, 'pass'), (2, 'TJQKA'), (0, 'BR'), (1, 'pass'), (2, 'pass'), (0, 'TT'), (1, 'JJ'), (2, 'pass'), (0, 'pass'), (1, '3'), (2, '4'), (0, '6'), (1, '8'), (2, 'K'), (0, 'A'), (1, '2'), (2, 'pass'), (0, 'pass'), (1, '4'), (2, '5'), (0, '7'), (1, '9'), (2, 'A'), (0, '2'), (1, 'pass'), (2, 'pass'), (0, '3'), (1, '5'), (2, '6'), (0, '7'), (1, '9'), (2, 'pass'), (0, '2'), (1, 'pass'), (2, 'pass'), (0, '3'), (1, '6'), (2, '7'), (0, '2'), (1, 'pass'), (2, 'pass'), (0, '5'), (1, '6'), (2, '7'), (0, 'pass'), (1, '9'), (2, 'pass'), (0, 'pass'), (1, 'QQ'), (2, 'pass'), (0, 'pass'), (1, 'KK'), (2, 'pass')], 'played_cards': ['3', '3', '3', '4', '4', '5', '5', '5', '6', '6', '6', '6', '7', '7', '7', '7', '8', '8', '9', '9', '9', '9', 'T', 'T', 'T', 'T', 'J', 'J', 'J', 'J', 'Q', 'Q', 'Q', 'Q', 'K', 'K', 'K', 'K', 'A', 'A', 'A', '2', '2', '2', '2', 'B', 'R'], 'self': 0, 'initial_hand': '335567789TTTJQA222BR', 'current_hand': '5', 'others_hand': '34488A', 'actions': ['pass']}","[72, 307, 22, 308, 3, 11, 308, 4, 12, 0, 4, 12, 0, 12, 2, 308, 308, 308, 308]","[231, 231, 231, 231, 231, 231, 231, 231, 231, 231, 231, 231, 231, 231, 231, 231, 231, 231, 231]","[ 2.90458277e-02 -1.71215050e-02 -6.02523908e-02 -8.13006703e-03
  1.82904769e-03 -5.11723645e-02  1.88847594e-02 -2.00101957e-02
  1.23888077e-02  5.73571064e-02 -3.43015268e-02 -6.77367207e-03
 -2.83904374e-02  3.97319943e-02 -5.26885204e-02  3.95493209e-03
 -2.21636519e-02 -5.62211201e-02  1.49666145e-03 -4.09706198e-02
 -3.22800316e-03 -1.95003804e-02  4.12280746e-02 -2.03011148e-02
 -3.08827050e-02  7.65683874e-03  4.62264717e-02 -4.09303084e-02
  2.56387442e-02 -8.12309422e-03 -5.81168719e-02 -2.27267295e-02
  6.36080950e-02  2.19485369e-02  4.31844182e-02  4.78480570e-02
 -1.18368641e-02 -1.72181353e-02 -1.91249400e-02 -9.92231257e-03
  2.06159335e-02  3.24817598e-02  1.91082247e-04 -1.15644094e-02
 -3.12266909e-02 -9.06938873e-03  6.67426735e-03  1.06156729e-02
  8.37901607e-04 -2.36315858e-02 -1.51430685e-02  2.21133307e-02
 -1.38184000e-02  4.66151610e-02 -4.03334200e-02 -2.35884394e-02
 -3.87462899e-02 -6.19062074e-02  4.83470969e-02  3.87268811e-02
  6.55674487e-02 -1.45592671e-02  4.36518975e-02 -2.48907208e-02
  4.09741700e-02  1.26526598e-02 -5.52657992e-04 -4.84016985e-02
  5.71848005e-02 -7.37896711e-02 -6.42018244e-02  4.40143049e-03
  6.12300187e-02  1.05917528e-02  1.34614501e-02 -4.09618020e-02
  3.84989753e-02 -5.48682828e-03 -5.91501258e-02 -5.15508018e-02
  5.20558320e-02  2.92571373e-02  5.98880723e-02  1.00658722e-02
 -6.79295510e-03 -3.06175239e-02 -1.44937374e-02 -3.87232564e-02
  1.26318447e-02 -6.62863441e-03  8.18083808e-03 -1.85051262e-02
 -3.79674137e-04  3.84780988e-02  1.31624080e-02 -5.45994714e-02
 -6.04882985e-02  2.05721948e-02  7.35088624e-03 -5.37065528e-02
 -2.21531540e-02  8.92202370e-04 -1.43424384e-02  2.11806819e-02
 -2.67489739e-02  4.66236845e-03 -2.56370753e-04 -3.93606871e-02
 -2.92018075e-02  4.54658642e-03 -6.76547140e-02  4.21626233e-02
  5.15048578e-03 -2.95850215e-03  2.09384356e-02  6.70608692e-03
 -1.67466551e-02 -3.06697898e-02  6.18765131e-04  3.54013639e-03
  2.11266596e-02  3.14625427e-02 -1.10946745e-02  2.43288353e-02
  4.59014401e-02 -8.63989070e-03 -4.46568429e-02 -3.19392458e-02
  2.74916366e-02  5.86287230e-02 -3.02454177e-02  2.80582160e-02
 -2.75774002e-02  1.89014524e-03  1.04039060e-02  5.92914736e-03
 -2.99228653e-02  1.75594762e-02 -3.69405746e-02  1.31336153e-02
 -2.54842080e-02 -4.67807353e-02  5.05304635e-02 -3.09918951e-02
 -2.99867094e-02  7.21373409e-02 -2.01069899e-02  1.54582411e-02
  2.24776547e-02  2.88756564e-02 -1.35367122e-02 -9.94852092e-03
 -2.76966356e-02 -4.27577645e-02  2.42301114e-02 -3.47978361e-02
 -4.77038883e-03  7.33125359e-02 -4.80476767e-04  5.02727181e-02
 -1.03857052e-02  6.29545599e-02  2.67243199e-02  1.87738873e-02
 -2.89568063e-02 -1.58224199e-02 -2.75677815e-02  1.62813161e-02
 -2.01447681e-02 -4.21744585e-02 -1.20938756e-04  4.58177887e-02
  5.76065443e-02  5.43880090e-02  4.89834771e-02  1.69215649e-02
 -6.96526282e-03 -7.39299729e-02 -6.23843372e-02  1.41624212e-02
 -1.13268625e-02 -2.78722532e-02 -6.68221414e-02  4.87175956e-03
 -6.65820986e-02 -5.05922660e-02  3.80664319e-03  6.14428408e-02
  4.44696993e-02  8.20786878e-03 -3.77092883e-03  4.31242660e-02
  2.75492836e-02 -4.55781743e-02  3.26350816e-02 -3.43646035e-02
 -7.18119666e-02  3.95167284e-02 -1.45455115e-02 -2.59843301e-02
 -2.74434537e-02  1.88189428e-02  3.12892646e-02  4.38112020e-02
  5.71669377e-02 -8.13940354e-03 -2.12096032e-02  1.66718327e-02
 -3.00709158e-03 -1.93660930e-02 -1.53184310e-02  2.38331109e-02
 -1.42794475e-02  2.08616387e-02  6.29211776e-03  2.34732702e-02
  4.66787554e-02 -3.43696401e-03 -4.30154800e-02  3.15144099e-03
  7.92200118e-03 -2.60776319e-02 -4.63817604e-02 -3.80314849e-02
  8.80493596e-03  9.24797654e-02  5.63229099e-02  2.36053485e-02
 -2.19295919e-02  3.61860208e-02 -3.43534052e-02  1.21560320e-01
  5.07131405e-02  3.53141092e-02  1.80942938e-02  3.03910188e-02
  2.09981389e-03  5.63201867e-02 -1.45330001e-02 -5.33232503e-02
 -4.83949631e-02  4.38786708e-02 -4.37434390e-02 -1.26303704e-02
 -2.51229424e-02  1.91870499e-02 -2.42034011e-02 -7.94327855e-02
 -3.56437266e-02 -1.43202133e-02 -1.78867429e-02  2.82047503e-02
  6.66079298e-03 -2.84346938e-03  4.43788059e-03 -6.49283975e-02
 -3.98881137e-02 -5.16045466e-03  5.16446307e-05 -5.49935997e-02
 -2.35281605e-02 -4.56598923e-02 -1.33019332e-02 -2.43620202e-03
 -6.96986541e-03 -8.51048902e-02 -3.90629061e-02 -2.73340158e-02
 -1.58266090e-02  6.08022697e-02  5.86071610e-03 -1.91945881e-02
  2.83335913e-02 -1.37146860e-02  4.73136082e-03 -3.42661776e-02
 -5.05388938e-02 -8.53446499e-03  3.80886719e-02 -2.89294980e-02
 -6.12151101e-02 -1.98228005e-02  8.50417018e-02 -3.10945921e-02
 -5.60864173e-02 -3.50968726e-02  5.99906780e-03 -5.27022816e-02
  4.01456431e-02  1.85069442e-02 -3.75946797e-02 -8.47027004e-02
 -1.53618893e-02 -4.59780917e-02 -3.40582505e-02 -4.12903801e-02
  4.56478894e-02 -6.96514733e-03 -2.97844708e-02 -4.47218567e-02
  1.31939193e-02 -1.32082757e-02 -1.75489914e-02 -3.24689038e-03
 -4.80247997e-02  5.76651357e-02 -9.97679587e-03 -1.81949399e-02
 -4.30210344e-02]",0,0
400,0.066,0.00754520483314991,"{'deck': '3333444455556666777788889999TTTTJJJJQQQQKKKKAAAA2222BR', 'seen_cards': '9JA', 'landlord': 0, 'trace': [(0, '89TJQKA'), (1, 'pass'), (2, 'pass'), (0, '8'), (1, '9'), (2, 'T'), (0, 'K'), (1, 'A'), (2, '2'), (0, 'pass'), (1, 'B'), (2, 'R'), (0, 'pass'), (1, 'pass'), (2, '3'), (0, '6'), (1, '7'), (2, '8'), (0, 'pass'), (1, 'T'), (2, 'J'), (0, 'pass'), (1, 'Q'), (2, 'K'), (0, 'pass'), (1, 'A'), (2, 'pass'), (0, 'pass'), (1, '3'), (2, '4'), (0, '9'), (1, 'T'), (2, 'J'), (0, '2'), (1, 'pass'), (2, 'pass'), (0, '55'), (1, 'pass'), (2, '66'), (0, 'pass'), (1, 'pass'), (2, '44'), (0, 'pass'), (1, '55'), (2, 'pass'), (0, 'pass'), (1, '4'), (2, '7'), (0, 'A'), (1, '2'), (2, 'pass'), (0, 'pass'), (1, '6'), (2, '8'), (0, '2'), (1, 'pass'), (2, 'pass'), (0, '33'), (1, 'pass'), (2, 'pass')], 'played_cards': ['3', '3', '3', '3', '4', '4', '4', '4', '5', '5', '5', '5', '6', '6', '6', '6', '7', '7', '8', '8', '8', '8', '9', '9', '9', 'T', 'T', 'T', 'T', 'J', 'J', 'J', 'Q', 'Q', 'K', 'K', 'K', 'A', 'A', 'A', 'A', '2', '2', '2', '2', 'B', 'R'], 'self': 0, 'initial_hand': '33556778899TJQKKAA22', 'current_hand': '77', 'others_hand': '9JQQK', 'actions': ['77', '7']}","[87, 5, 10, 308, 308, 3, 308, 308, 308, 308, 6, 12, 17, 308, 308, 308, 11, 308, 12, 15, 19]","[23, 5, 69, 10, 18, 18, 160, 69, 64, 307, 0, 4, 59, 17, 17, 17, 92, 17, 2, 59, 59]","[ 9.29338098e-01  1.20242906e+00  1.43944168e+00  1.28646970e+00
  1.26923978e+00  1.28088689e+00  1.29439354e+00  1.14201820e+00
  1.21154571e+00  1.30347133e+00  1.39019251e+00  1.27530003e+00
  1.20713937e+00  1.16990721e+00  1.35553634e+00  1.35454357e+00
  1.29203963e+00  1.36591268e+00  1.20063233e+00  1.31699252e+00
  1.39251518e+00  1.42947233e+00  1.35659230e+00  1.47996497e+00
  1.25487256e+00  1.29574132e+00  1.32501709e+00  1.18774748e+00
  1.17071807e+00  1.14256549e+00  1.31352377e+00  1.25645483e+00
  1.14314556e+00  1.25663579e+00  1.32986522e+00  1.20167303e+00
  8.48538220e-01  1.16335797e+00  9.64091599e-01  1.11391950e+00
  1.25680578e+00  1.24509430e+00  1.19951308e+00  1.07952285e+00
  1.23531628e+00  1.21113276e+00  8.63663077e-01  1.11642420e+00
  9.29741204e-01  1.27522182e+00  5.59424937e-01  1.44441688e+00
  1.28870106e+00  1.22173750e+00  1.38210166e+00  1.10159540e+00
  1.24926674e+00  1.23340070e+00  1.26409924e+00  1.49837506e+00
  1.22343361e+00 -1.10581316e-01  1.13509130e+00  1.18899226e+00
  1.33456361e+00  1.22911358e+00  9.58065033e-01  1.18192601e+00
  1.10483313e+00  1.35375500e+00  1.37952983e+00  1.29381955e+00
  1.36999154e+00  1.37615395e+00  1.14403379e+00  1.13023019e+00
  1.42376149e+00  1.38238585e+00  1.18969309e+00  8.97249103e-01
  9.06413257e-01  1.06555879e+00  1.07530296e+00  1.03465426e+00
  1.01558840e+00  1.37771821e+00  7.55010843e-01  1.02326143e+00
  1.24902189e+00  6.33131564e-01  1.13892233e+00  1.19935346e+00
  1.36610889e+00  8.62400174e-01  7.65631914e-01  7.35189974e-01
  6.75680041e-01  4.74323869e-01  1.00711060e+00 -2.50282772e-02
  1.15877628e+00  1.40352115e-01  7.65459478e-01  1.01000094e+00
  3.07043582e-01  1.05300057e+00  3.81026566e-01 -5.12630820e-01
 -2.05663607e-01  6.59874916e-01  2.24910736e-01  1.23097873e+00
  1.77749693e-01  9.69229788e-02  3.41293901e-01  1.10721357e-01
  9.48115528e-01 -3.22350323e-01  2.62033790e-01  1.67428643e-01
 -9.77422446e-02 -6.34920180e-01 -6.18386976e-02  2.76172534e-03
  1.08123970e+00  4.91262794e-01 -3.87029462e-02 -5.05504012e-01
  6.73252761e-01  6.04687750e-01  1.77563936e-01  1.29276857e-01
 -1.90119937e-01 -2.93582082e-01  1.82683676e-01 -2.21362650e-01
  2.17513561e-01 -2.66480297e-01 -1.71921298e-01 -1.86073631e-01
  1.87502310e-01 -3.30923378e-01 -4.38405037e-01 -2.93703638e-02
 -1.10276818e-01  1.01888633e+00 -8.13156366e-03 -3.27976108e-01
  1.30205959e-01  9.86667275e-02  3.14625978e-01 -5.12687147e-01
 -4.95625287e-01 -4.48754966e-01  2.00286716e-01  3.58633786e-01
  1.10670909e-01  1.72497854e-01  4.00513224e-02  8.76238763e-01
  9.87443864e-01  2.11533293e-01  2.46610016e-01  1.67151272e-01
 -3.25221747e-01  1.41705304e-01 -4.76585686e-01 -5.12305237e-02
  5.63902736e-01 -9.39971581e-02 -4.81482327e-01 -3.37731570e-01
  5.39024591e-01  3.77387255e-01 -1.08022779e-01  1.60491168e-02
  8.33403319e-03 -6.36178792e-01 -1.94561761e-02 -1.37407817e-02
 -7.92407393e-01 -7.14258730e-01 -3.19594890e-01 -3.40882897e-01
 -5.34847617e-01 -3.49526048e-01  6.21066317e-02  1.19084418e-01
  7.09729433e-01 -1.06362596e-01  3.55187148e-01  5.43126702e-01
 -1.81079075e-01 -4.52253550e-01  2.13989794e-01 -3.43076229e-01
 -1.76013395e-01 -6.33457452e-02 -6.77162886e-01  2.69061178e-01
  3.76040280e-01  2.51221448e-01  1.24574423e+00  6.08064413e-01
  1.24902618e+00  9.45955291e-02  4.26702797e-01 -7.09665537e-01
 -1.56635195e-01 -2.94496119e-03  3.81735712e-01 -4.32263426e-02
 -3.41152586e-03 -7.03456402e-01  2.87636250e-01 -5.67097604e-01
  9.02234316e-02 -5.61489314e-02 -3.50986183e-01  4.34120506e-01
  1.26678705e-01 -1.52766816e-02  7.49379024e-02 -2.69872606e-01
 -9.54917967e-02  7.67830968e-01 -3.78990136e-02  2.62130834e-02
  3.83224905e-01 -3.19325387e-01  2.66369879e-01  7.96009183e-01
  2.08126828e-01  2.95187682e-01  1.93101823e-01 -3.41119081e-01
 -1.34494901e-01  1.22915581e-03 -1.45452470e-01  3.72492045e-01
 -5.92832327e-01  2.64148563e-01  8.08009803e-02  3.22429806e-01
  1.68410733e-01 -3.06791425e-01 -2.94746198e-02  8.47952068e-03
  1.01854408e+00 -1.52491014e-02  2.75346845e-01  1.19111896e-01
 -2.84009367e-01  3.26712765e-02 -1.29000060e-02  7.71788955e-02
  3.09225589e-01  6.68591261e-02  1.77974477e-02 -4.37219232e-01
 -1.94228306e-01 -1.82104185e-01 -5.45081198e-02 -9.12572145e-01
  4.76570070e-01 -1.66579321e-01 -4.01362665e-02  3.01020704e-02
 -5.62766120e-02 -2.21647099e-01  8.99659514e-01  1.46932855e-01
  6.22456074e-01 -8.62572014e-01  8.11871052e-01 -7.16315985e-01
 -1.02876842e-01 -2.24787980e-01  4.33726430e-01 -1.55622214e-01
 -1.70327067e-01 -2.03423262e-01  1.25242844e-01  1.04083586e+00
 -2.48458132e-01 -4.05821234e-01  3.69238585e-01 -2.13060677e-01
 -4.41090077e-01  5.43955266e-02 -1.84654780e-02  9.45587605e-02
 -3.67177069e-01 -2.34882757e-01  3.57660949e-01  1.09789360e+00
  8.99767756e-01  1.29741609e+00  1.12811959e+00  1.18745840e+00
  8.97078156e-01  7.21005499e-01  5.72345376e-01  8.63303363e-01
  1.17538011e+00  1.04310429e+00  1.13544357e+00  1.35889900e+00
  1.00769150e+00]","tensor([1.3982, 1.4209, 1.3830, 1.4342, 1.3526, 1.5342, 1.4751, 1.3052, 1.4263,
        1.4951, 1.0114, 1.4346, 1.4217, 1.4199, 1.6472, 1.3160, 0.1762, 1.6030,
        1.3787, 1.2419, 1.4863, 1.4245, 1.4338, 1.2114, 1.3837, 1.3521, 1.4398,
        1.5353, 1.3375, 1.3887, 1.3671, 1.5070], grad_fn=<SqueezeBackward1>)","tensor([1.4221, 1.4866, 1.3115, 1.3845, 1.3067, 1.4479, 1.5158, 1.3613, 1.3259,
        1.4814, 1.2571, 1.5441, 1.4640, 1.3731, 1.6182, 1.5491, 0.0000, 1.6146,
        1.3975, 1.2857, 1.5146, 1.3872, 1.4517, 1.2826, 1.4066, 1.4028, 1.5756,
        1.5485, 1.4310, 1.4245, 1.3721, 1.5110])"
800,0.023,0.07409565150737762,"{'deck': '3333444455556666777788889999TTTTJJJJQQQQKKKKAAAA2222BR', 'seen_cards': '46K', 'landlord': 0, 'trace': [(0, 'J'), (1, 'Q'), (2, 'K'), (0, 'pass'), (1, 'A'), (2, 'B'), (0, 'pass'), (1, 'pass'), (2, '3456789TJQ'), (0, '2222'), (1, 'pass'), (2, 'pass'), (0, '6'), (1, '7'), (2, 'Q'), (0, 'K'), (1, 'A'), (2, 'R'), (0, 'pass'), (1, 'pass'), (2, '5'), (0, '8'), (1, '9'), (2, 'A')], 'played_cards': ['3', '4', '5', '5', '6', '6', '7', '7', '8', '8', '9', '9', 'T', 'J', 'J', 'Q', 'Q', 'Q', 'K', 'K', 'A', 'A', 'A', '2', '2', '2', '2', 'B', 'R'], 'self': 0, 'initial_hand': '33446677899JQKKK2222', 'current_hand': '334467799QKK', 'others_hand': '3455688TTTJJA', 'actions': ['pass']}","[8, 308, 308, 306, 3, 10, 308, 5, 308]","[58, 6, 37, 5, 33, 22, 2, 22, 21]","[ 3.4637313   3.7961705   3.3226385   3.265972    3.311022    3.5241907
  3.6628249   3.406992    3.5509007   3.2407377   3.5545113   3.1797864
  3.3453887   3.600811    3.2920763   3.5089414   3.2562652   3.4595792
  3.4506063   3.531075    3.7244992   3.7965045   3.7391348   3.4580836
  3.49053     3.5627995   3.4363084   3.3877413   3.1919553   3.1363451
  3.398988    3.3394778   3.198286    3.627533    3.1834683   3.4432306
  3.0953557   3.460435    3.3762758   3.3156352   3.1780808   3.3140283
  3.3873246   3.0029426   3.3848772   3.1243336   3.056222    3.248505
  3.2747645   3.309607    3.0695844   3.3193574   3.365816    3.2684174
  3.063681    3.2829196   3.2435355   2.9016657   3.3673935   3.2454584
  3.3345346   2.6990829   3.2092264   3.6543965   3.2136462   3.260142
  2.8938692   3.311787    3.172275    3.4172401   2.984729    2.9250538
  3.3373475   2.8501375   3.207967    2.916399    3.539312    3.216308
  3.2212307   3.1373231   3.4279947   3.325098    3.5277832   3.3710985
  3.4181428   2.861248    2.8353384   3.0318396   3.2891235   2.4613736
  2.5588286   3.4623132   3.2971287   3.3058894   2.5818782   3.2145262
  2.714584    0.6837366   3.0971355  -0.06318755  3.1506295   0.14619407
  2.5427873   3.039063    2.7252212   3.0965645   2.4725552  -1.166223
 -0.6358054   2.7771895   0.6214609   3.4734519   2.1362226   0.48703927
  0.80952245  0.30529255  2.4405155  -0.7688001   0.2875067  -0.14487937
 -0.30209932 -1.1681058  -0.40604112 -0.15257499  2.8967164   0.82943416
  0.0661055  -0.9620284   1.5585659   1.0630865   0.2093592  -0.09872653
 -0.28641123 -0.62806106 -0.08922885 -0.05774733  0.9566569  -0.62949
 -0.83356744 -0.6104408  -0.09576999 -0.41117367 -0.6291371  -0.4336482
 -0.3662526   1.4047836   0.06273338 -0.8363089   0.40615332  0.03501544
  0.83811283 -1.2208287  -1.2886846  -0.7014628   0.44731727  1.2447633
 -0.1538908  -0.8297248   0.18955547  2.7741537   3.4735959   0.77571106
  0.77192605  0.74577343 -0.85767573  0.59504634 -0.6749468   0.06368794
  0.9247475  -0.5869662  -0.01610798 -0.43968925  0.5414191   0.02439659
 -0.6617954   0.08839335  0.16971877 -1.0462645   0.02609098 -0.2062918
 -1.2262874  -1.2932713  -0.99879134 -0.9160516  -0.90869755 -0.7139166
  0.49661484  0.03459426  1.0658246   0.17716065  0.9028824   1.3013569
 -0.22187804 -1.3607923  -0.07079472 -0.72100717 -0.39306262 -0.12149303
 -1.2899113   0.7215397   1.2327889   0.4683216   2.8698275   2.7955613
  2.267675   -0.4917363   0.20881082 -1.414081   -0.3498586  -0.25984865
  0.21006784 -0.15631229 -0.4995946  -1.1500334   0.28631097 -1.0111418
  0.26958907 -0.32129425 -0.56467247  0.40394148  0.17473269  0.2553977
  0.13115487 -0.5660003  -0.34192088  0.8532941  -0.5035534   0.19976184
  0.39566326 -0.9239569   1.1677969   1.6733147   0.2624183   1.4020427
 -0.04503268 -1.0291218  -0.70617443  0.30447415  2.8887756  -0.23070815
  0.3850925   0.41549864  0.19816458  0.5712682   0.03441548 -0.5349674
  0.11058941  0.25958416  2.7198303  -0.89785415  0.6302677  -0.1731348
 -0.4414253   0.11400519  0.3247899  -0.1155764   0.8640659  -0.1836678
  0.24700187 -1.3133262  -0.5678     -0.10005365 -0.2317532  -1.1953143
  0.31692094  0.17611401 -0.41599077 -0.18961069  3.1033065  -0.2936325
  2.739383    2.400352    0.8032446  -1.3288006   1.2985979  -1.4945482
 -0.76858294 -0.73904115  2.8850882  -0.5774697  -1.1524372  -0.43553978
  2.3366177   2.5137796  -0.5909524  -1.1503987   0.3807734  -0.45431355
 -0.12705055  0.2487345  -0.08510941  0.9399399  -0.39139667 -0.35064882
  2.8088703   3.5762165   2.9740572   3.1818354   2.7128513   3.1179438
  3.1114857   3.5043616   3.0586042   3.1574316   3.437575    3.0596347
  3.2275796   3.2973685   3.487243  ]","tensor([4.5343, 2.8602, 2.3843, 2.8563, 2.7729, 3.0521, 2.9124, 2.9021, 3.1862,
        3.1926, 2.9416, 1.9278, 2.2592, 2.9414, 3.0226, 2.8713, 4.2724, 2.7100,
        2.9161, 2.0615, 3.2752, 3.0708, 2.8940, 3.1829, 2.8133, 3.0224, 2.6274,
        3.0859, 3.0907, 2.9034, 2.9754, 2.6068], grad_fn=<SqueezeBackward1>)","tensor([4.2317, 2.8538, 2.4906, 2.9055, 2.9757, 3.0551, 3.1651, 3.0179, 3.4307,
        3.3239, 2.9340, 2.6033, 2.6887, 2.9800, 3.1225, 2.8196, 3.9635, 2.8510,
        3.1009, 3.0334, 3.1385, 3.0607, 2.8424, 3.1690, 3.0282, 3.1725, 3.0322,
        3.0221, 3.1539, 2.7656, 2.7780, 2.5716])"
